Game_ID,Platform,Sales_Rank,Region,Region_Sales
1179,PS2,181,JP,3.61
1179,PS2,181,Other,0.2
1180,PC,182,Global,5.2
1180,PC,182,NA,2.43
1180,PC,182,EU,2.15
1180,PC,182,JP,0.0
1180,PC,182,Other,0.62
1181,GBA,183,Global,5.2
1181,GBA,183,NA,2.93
1181,GBA,183,EU,1.25
1181,GBA,183,JP,0.83
1181,GBA,183,Other,0.2
1182,WiiU,184,Global,5.19
1182,WiiU,184,NA,2.32
1182,WiiU,184,EU,1.3
1182,WiiU,184,JP,1.27
1182,WiiU,184,Other,0.31
1183,GB,185,Global,5.19
1183,GB,185,NA,2.49
1183,GB,185,EU,0.98
1183,GB,185,JP,1.57
1183,GB,185,Other,0.15
1184,X360,186,Global,5.18
1184,X360,186,NA,1.08
1184,X360,186,EU,3.48
1184,X360,186,JP,0.03
1184,X360,186,Other,0.58
1185,DS,187,Global,5.17
1185,DS,187,NA,1.9
1185,DS,187,EU,1.83
1185,DS,187,JP,0.95
1185,DS,187,Other,0.49
1186,SNES,188,Global,5.15
1186,SNES,188,NA,2.1
1186,SNES,188,EU,0.74
1186,SNES,188,JP,2.2
1186,SNES,188,Other,0.11
1187,3DS,189,Global,5.15
1187,3DS,189,NA,0.96
1187,3DS,189,EU,2.02
1187,3DS,189,JP,1.89
1187,3DS,189,Other,0.28
1188,DS,190,Global,5.14
1188,DS,190,NA,1.64
1188,DS,190,EU,2.48
1188,DS,190,JP,0.44
1188,DS,190,Other,0.58
1189,PS2,191,Global,5.13
1189,PS2,191,NA,1.98
1189,PS2,191,EU,2.23
1189,PS2,191,JP,0.13
1189,PS2,191,Other,0.8
1190,GB,192,Global,5.13
1190,GB,192,NA,2.71
1190,GB,192,EU,0.61
1190,GB,192,JP,1.7
1190,GB,192,Other,0.11
1191,X360,193,Global,5.13
1191,X360,193,NA,3.59
1191,X360,193,EU,1.11
1191,X360,193,JP,0.05
1191,X360,193,Other,0.38
1192,XOne,194,Global,5.13
1192,XOne,194,NA,3.21
1192,XOne,194,EU,1.53
1192,XOne,194,JP,0.01
1192,XOne,194,Other,0.38
1193,PC,195,Global,5.12
1193,PC,195,NA,3.22
1193,PC,195,EU,1.69
1193,PC,195,JP,0.0
1193,PC,195,Other,0.2
1194,PS2,196,Global,5.12
1194,PS2,196,NA,3.81
1194,PS2,196,EU,0.63
1194,PS2,196,JP,0.0
1194,PS2,196,Other,0.68
1195,PS3,197,Global,5.11
1195,PS3,197,NA,1.96
1195,PS3,197,EU,1.43
1195,PS3,197,JP,1.08
1195,PS3,197,Other,0.65
1196,XOne,198,Global,5.08
1196,XOne,198,NA,2.66
1196,XOne,198,EU,2.01
1196,XOne,198,JP,0.0
1196,XOne,198,Other,0.41
1197,PSP,199,Global,5.08
1197,PSP,199,NA,1.7
1197,PSP,199,EU,2.02
1197,PSP,199,JP,0.16
1197,PSP,199,Other,1.21
1198,PS3,200,Global,5.08
1198,PS3,200,NA,0.6
1198,PS3,200,EU,3.29
1198,PS3,200,JP,0.06
1198,PS3,200,Other,1.13
1199,GB,201,Global,5.07
1199,GB,201,NA,3.4
1199,GB,201,EU,1.3
1199,GB,201,JP,0.15
1199,GB,201,Other,0.22
1200,PS,202,Global,5.05
1200,PS,202,NA,2.05
1200,PS,202,EU,1.16
1200,PS,202,JP,1.11
1200,PS,202,Other,0.73
1201,PS,203,Global,5.02
1201,PS,203,NA,3.42
1201,PS,203,EU,1.38
1201,PS,203,JP,0.02
1201,PS,203,Other,0.2
1202,WiiU,204,Global,5.02
1202,WiiU,204,NA,2.59
1202,WiiU,204,EU,1.06
1202,WiiU,204,JP,0.8
1202,WiiU,204,Other,0.57
1203,PS,205,Global,5.01
1203,PS,205,NA,2.79
1203,PS,205,EU,1.89
1203,PS,205,JP,0.0
1203,PS,205,Other,0.33
1204,PS,206,Global,5.0
1204,PS,206,NA,3.36
1204,PS,206,EU,1.36
1204,PS,206,JP,0.07
1204,PS,206,Other,0.21
1205,Wii,207,Global,5.0
1205,Wii,207,NA,3.06
1205,Wii,207,EU,1.18
1205,Wii,207,JP,0.29
1205,Wii,207,Other,0.46
1206,PS2,208,Global,4.98
1206,PS2,208,NA,3.49
1206,PS2,208,EU,0.01
1206,PS2,208,JP,0.01
1206,PS2,208,Other,1.48
1207,X360,209,Global,4.96
1207,X360,209,NA,3.39
1207,X360,209,EU,1.03
1207,X360,209,JP,0.09
1207,X360,209,Other,0.44
1208,DS,210,Global,4.96
1208,DS,210,NA,1.85
1208,DS,210,EU,1.2
1208,DS,210,JP,1.54
1208,DS,210,Other,0.37
1209,PS3,211,Global,4.94
1209,PS3,211,NA,2.31
1209,PS3,211,EU,1.73
1209,PS3,211,JP,0.12
1209,PS3,211,Other,0.78
1210,PS2,212,Global,4.91
1210,PS2,212,NA,3.98
1210,PS2,212,EU,0.26
1210,PS2,212,JP,0.01
1210,PS2,212,Other,0.66
1211,DS,213,Global,4.9
1211,DS,213,NA,2.89
1211,DS,213,EU,1.54
1211,DS,213,JP,0.0
1211,DS,213,Other,0.46
1212,N64,214,Global,4.88
1212,N64,214,NA,2.91
1212,N64,214,EU,0.99
1212,N64,214,JP,0.89
1212,N64,214,Other,0.1
1213,PSP,215,Global,4.87
1213,PSP,215,NA,0.0
1213,PSP,215,EU,0.0
1213,PSP,215,JP,4.87
1213,PSP,215,Other,0.0
1214,NES,216,Global,4.85
1214,NES,216,NA,2.62
1214,NES,216,EU,0.6
1214,NES,216,JP,1.52
1214,NES,216,Other,0.1
1215,PS3,217,Global,4.84
1215,PS3,217,NA,2.74
1215,PS3,217,EU,1.36
1215,PS3,217,JP,0.12
1215,PS3,217,Other,0.63
1216,PC,218,Global,4.83
1216,PC,218,NA,2.56
1216,PC,218,EU,1.68
1216,PC,218,JP,0.0
1216,PC,218,Other,0.59
1217,PS3,219,Global,4.83
1217,PS3,219,NA,1.91
1217,PS3,219,EU,2.0
1217,PS3,219,JP,0.09
1217,PS3,219,Other,0.83
1218,PS3,220,Global,4.82
1218,PS3,220,NA,0.57
1218,PS3,220,EU,3.14
1218,PS3,220,JP,0.04
1218,PS3,220,Other,1.07
1219,PS,221,Global,4.79
1219,PS,221,NA,2.57
1219,PS,221,EU,1.57
1219,PS,221,JP,0.44
1219,PS,221,Other,0.21
1220,PS4,222,Global,4.77
1220,PS4,222,NA,0.28
1220,PS4,222,EU,3.75
1220,PS4,222,JP,0.06
1220,PS4,222,Other,0.69
1221,X360,223,Global,4.76
1221,X360,223,NA,2.99
1221,X360,223,EU,1.31
1221,X360,223,JP,0.04
1221,X360,223,Other,0.41
1222,PS,224,Global,4.73
1222,PS,224,NA,2.36
1222,PS,224,EU,2.1
1222,PS,224,JP,0.02
1222,PS,224,Other,0.25
1223,PS2,225,Global,4.7
1223,PS2,225,NA,1.73
1223,PS2,225,EU,2.19
1223,PS2,225,JP,0.0
1223,PS2,225,Other,0.79
1224,PS,226,Global,4.68
1224,PS,226,NA,3.05
1224,PS,226,EU,1.41
1224,PS,226,JP,0.02
1224,PS,226,Other,0.2
1225,Wii,227,Global,4.68
1225,Wii,227,NA,1.87
1225,Wii,227,EU,1.12
1225,Wii,227,JP,1.32
1225,Wii,227,Other,0.37
1226,PS2,228,Global,4.67
1226,PS2,228,NA,1.94
1226,PS2,228,EU,1.95
1226,PS2,228,JP,0.08
1226,PS2,228,Other,0.7
1227,X360,229,Global,4.64
1227,X360,229,NA,2.08
1227,X360,229,EU,2.04
1227,X360,229,JP,0.06
1227,X360,229,Other,0.47
1228,PS,230,Global,4.63
1228,PS,230,NA,2.29
1228,PS,230,EU,1.97
1228,PS,230,JP,0.13
1228,PS,230,Other,0.24
1229,Wii,231,Global,4.62
1229,Wii,231,NA,3.06
1229,Wii,231,EU,1.12
1229,Wii,231,JP,0.0
1229,Wii,231,Other,0.44
1230,SNES,232,Global,4.61
1230,SNES,232,NA,2.42
1230,SNES,232,EU,0.91
1230,SNES,232,JP,1.15
1230,SNES,232,Other,0.13
1231,GC,233,Global,4.6
1231,GC,233,NA,2.6
1231,GC,233,EU,0.99
1231,GC,233,JP,0.89
1231,GC,233,Other,0.13
1232,Wii,234,Global,4.58
1232,Wii,234,NA,1.89
1232,Wii,234,EU,1.99
1232,Wii,234,JP,0.22
1232,Wii,234,Other,0.48
1233,3DS,235,Global,4.58
1233,3DS,235,NA,1.78
1233,3DS,235,EU,1.39
1233,3DS,235,JP,1.1
1233,3DS,235,Other,0.3
1234,WiiU,236,Global,4.57
1234,WiiU,236,NA,1.55
1234,WiiU,236,EU,1.15
1234,WiiU,236,JP,1.44
1234,WiiU,236,Other,0.43
1235,PS4,237,Global,4.55
1235,PS4,237,NA,1.78
1235,PS4,237,EU,1.87
1235,PS4,237,JP,0.07
1235,PS4,237,Other,0.82
1236,X360,238,Global,4.53
1236,X360,238,NA,3.19
1236,X360,238,EU,0.92
1236,X360,238,JP,0.01
1236,X360,238,Other,0.42
1237,PS2,239,Global,4.53
1237,PS2,239,NA,4.18
1237,PS2,239,EU,0.26
1237,PS2,239,JP,0.01
1237,PS2,239,Other,0.08
1238,2600,240,Global,4.5
1238,2600,240,NA,4.21
1238,2600,240,EU,0.24
1238,2600,240,JP,0.0
1238,2600,240,Other,0.05
1239,PS2,241,Global,4.49
1239,PS2,241,NA,3.63
1239,PS2,241,EU,0.24
1239,PS2,241,JP,0.01
1239,PS2,241,Other,0.61
1240,PS2,242,Global,4.48
1240,PS2,242,NA,2.71
1240,PS2,242,EU,1.51
1240,PS2,242,JP,0.03
1240,PS2,242,Other,0.23
1241,PS,243,Global,4.47
1241,PS,243,NA,0.2
1241,PS,243,EU,0.14
1241,PS,243,JP,4.1
1241,PS,243,Other,0.02
1242,PS4,244,Global,4.47
1242,PS4,244,NA,1.96
1242,PS4,244,EU,1.69
1242,PS4,244,JP,0.08
1242,PS4,244,Other,0.74
1243,PS3,245,Global,4.45
1243,PS3,245,NA,1.54
1243,PS3,245,EU,1.94
1243,PS3,245,JP,0.19
1243,PS3,245,Other,0.77
1244,PS2,246,Global,4.45
1244,PS2,246,NA,2.71
1244,PS2,246,EU,1.29
1244,PS2,246,JP,0.02
1244,PS2,246,Other,0.43
1245,WiiU,247,Global,4.44
1245,WiiU,247,NA,2.55
1245,WiiU,247,EU,1.11
1245,WiiU,247,JP,0.46
1245,WiiU,247,Other,0.33
1246,Wii,248,Global,4.42
1246,Wii,248,NA,2.67
1246,Wii,248,EU,1.35
1246,Wii,248,JP,0.01
1246,Wii,248,Other,0.39
1247,PS2,249,Global,4.41
1247,PS2,249,NA,2.66
1247,PS2,249,EU,1.29
1247,PS2,249,JP,0.01
1247,PS2,249,Other,0.46
1248,PS2,250,Global,4.39
1248,PS2,250,NA,0.1
1248,PS2,250,EU,2.39
1248,PS2,250,JP,1.05
1248,PS2,250,Other,0.86
1249,X360,251,Global,4.39
1249,X360,251,NA,2.82
1249,X360,251,EU,1.05
1249,X360,251,JP,0.13
1249,X360,251,Other,0.4
1250,NES,252,Global,4.38
1250,NES,252,NA,2.19
1250,NES,252,EU,0.5
1250,NES,252,JP,1.61
1250,NES,252,Other,0.08
1251,PS2,253,Global,4.37
1251,PS2,253,NA,2.03
1251,PS2,253,EU,1.79
1251,PS2,253,JP,0.08
1251,PS2,253,Other,0.47
1252,PS3,254,Global,4.35
1252,PS3,254,NA,1.73
1252,PS3,254,EU,1.73
1252,PS3,254,JP,0.14
1252,PS3,254,Other,0.75
1253,GEN,255,Global,4.34
1253,GEN,255,NA,3.03
1253,GEN,255,EU,0.91
1253,GEN,255,JP,0.26
1253,GEN,255,Other,0.13
1254,PS2,256,Global,4.33
1254,PS2,256,NA,2.2
1254,PS2,256,EU,0.58
1254,PS2,256,JP,1.38
1254,PS2,256,Other,0.17
1255,X360,257,Global,4.31
1255,X360,257,NA,0.92
1255,X360,257,EU,2.93
1255,X360,257,JP,0.01
1255,X360,257,Other,0.46
1256,X360,258,Global,4.31
1256,X360,258,NA,2.75
1256,X360,258,EU,1.18
1256,X360,258,JP,0.0
1256,X360,258,Other,0.37
1257,2600,259,Global,4.31
1257,2600,259,NA,4.0
1257,2600,259,EU,0.26
1257,2600,259,JP,0.0
1257,2600,259,Other,0.05
1258,X360,260,Global,4.31
1258,X360,260,NA,2.51
1258,X360,260,EU,1.27
1258,X360,260,JP,0.11
1258,X360,260,Other,0.41
1259,XOne,261,Global,4.26
1259,XOne,261,NA,2.64
1259,XOne,261,EU,1.2
1259,XOne,261,JP,0.03
1259,XOne,261,Other,0.39
1260,WiiU,262,Global,4.25
1260,WiiU,262,NA,2.11
1260,WiiU,262,EU,1.11
1260,WiiU,262,JP,0.72
1260,WiiU,262,Other,0.3
1261,PS3,263,Global,4.25
1261,PS3,263,NA,2.23
1261,PS3,263,EU,1.34
1261,PS3,263,JP,0.07
1261,PS3,263,Other,0.61
1262,PS3,264,Global,4.24
1262,PS3,264,NA,1.41
1262,PS3,264,EU,2.02
1262,PS3,264,JP,0.1
1262,PS3,264,Other,0.72
1263,GBA,265,Global,4.24
1263,GBA,265,NA,3.0
1263,GBA,265,EU,1.11
1263,GBA,265,JP,0.05
1263,GBA,265,Other,0.07
1264,PS2,266,Global,4.23
1264,PS2,266,NA,1.46
1264,PS2,266,EU,0.0
1264,PS2,266,JP,0.83
1264,PS2,266,Other,1.93
1265,PSP,267,Global,4.22
1265,PSP,267,NA,2.45
1265,PSP,267,EU,1.02
1265,PSP,267,JP,0.0
1265,PSP,267,Other,0.75
1266,PC,268,Global,4.21
1266,PC,268,NA,1.7
1266,PC,268,EU,2.27
1266,PC,268,JP,0.0
1266,PC,268,Other,0.23
1267,3DS,269,Global,4.21
1267,3DS,269,NA,2.03
1267,3DS,269,EU,1.27
1267,3DS,269,JP,0.62
1267,3DS,269,Other,0.3
1268,PS2,270,Global,4.21
1268,PS2,270,NA,0.78
1268,PS2,270,EU,2.55
1268,PS2,270,JP,0.04
1268,PS2,270,Other,0.84
1269,PS2,271,Global,4.2
1269,PS2,271,NA,0.88
1269,PS2,271,EU,2.3
1269,PS2,271,JP,0.2
1269,PS2,271,Other,0.83
1270,PS4,272,Global,4.2
1270,PS4,272,NA,1.3
1270,PS4,272,EU,2.07
1270,PS4,272,JP,0.18
1270,PS4,272,Other,0.65
1271,PS3,273,Global,4.2
1271,PS3,273,NA,1.28
1271,PS3,273,EU,1.83
1271,PS3,273,JP,0.57
1271,PS3,273,Other,0.53
1272,X360,274,Global,4.19
1272,X360,274,NA,2.25
1272,X360,274,EU,1.47
1272,X360,274,JP,0.04
1272,X360,274,Other,0.43
1273,PS3,275,Global,4.19
1273,PS3,275,NA,2.02
1273,PS3,275,EU,1.06
1273,PS3,275,JP,0.58
1273,PS3,275,Other,0.53
1274,X360,276,Global,4.19
1274,X360,276,NA,0.84
1274,X360,276,EU,2.79
1274,X360,276,JP,0.02
1274,X360,276,Other,0.53
1275,NES,277,Global,4.17
1275,NES,277,NA,3.38
1275,NES,277,EU,0.44
1275,NES,277,JP,0.31
1275,NES,277,Other,0.04
1276,NES,278,Global,4.16
1276,NES,278,NA,2.04
1276,NES,278,EU,0.48
1276,NES,278,JP,1.57
1276,NES,278,Other,0.07
1277,PS,279,Global,4.16
1277,PS,279,NA,3.79
1277,PS,279,EU,0.27
1277,PS,279,JP,0.0
1277,PS,279,Other,0.11
1278,PS2,280,Global,4.14
1278,PS2,280,NA,3.36
1278,PS2,280,EU,0.21
1278,PS2,280,JP,0.01
1278,PS2,280,Other,0.56
1279,PS4,281,Global,4.14
1279,PS4,281,NA,1.4
1279,PS4,281,EU,1.86
1279,PS4,281,JP,0.11
1279,PS4,281,Other,0.77
1280,PC,282,Global,4.12
1280,PC,282,NA,4.03
1280,PC,282,EU,0.0
1280,PC,282,JP,0.09
1280,PC,282,Other,0.0
1281,SNES,283,Global,4.12
1281,SNES,283,NA,1.65
1281,SNES,283,EU,0.61
1281,SNES,283,JP,1.76
1281,SNES,283,Other,0.09
1282,PS2,284,Global,4.11
1282,PS2,284,NA,0.71
1282,PS2,284,EU,2.48
1282,PS2,284,JP,0.03
1282,PS2,284,Other,0.89
1283,Wii,285,Global,4.1
1283,Wii,285,NA,2.14
1283,Wii,285,EU,1.2
1283,Wii,285,JP,0.37
1283,Wii,285,Other,0.4
1284,SNES,286,Global,4.1
1284,SNES,286,NA,1.42
1284,SNES,286,EU,0.51
1284,SNES,286,JP,2.1
1284,SNES,286,Other,0.07
1285,Wii,287,Global,4.1
1285,Wii,287,NA,2.13
1285,Wii,287,EU,1.5
1285,Wii,287,JP,0.05
1285,Wii,287,Other,0.42
1286,XOne,288,Global,4.09
1286,XOne,288,NA,2.45
1286,XOne,288,EU,1.26
1286,XOne,288,JP,0.01
1286,XOne,288,Other,0.37
1287,PC,289,Global,4.09
1287,PC,289,NA,2.57
1287,PC,289,EU,1.52
1287,PC,289,JP,0.0
1287,PC,289,Other,0.0
1288,X360,290,Global,4.08
1288,X360,290,NA,2.65
1288,X360,290,EU,1.06
1288,X360,290,JP,0.04
1288,X360,290,Other,0.33
1289,PS2,291,Global,4.07
1289,PS2,291,NA,2.32
1289,PS2,291,EU,0.04
1289,PS2,291,JP,0.04
1289,PS2,291,Other,1.67
1290,X360,292,Global,4.06
1290,X360,292,NA,2.35
1290,X360,292,EU,1.28
1290,X360,292,JP,0.03
1290,X360,292,Other,0.41
1291,PS2,293,Global,4.06
1291,PS2,293,NA,0.12
1291,PS2,293,EU,2.26
1291,PS2,293,JP,0.9
1291,PS2,293,Other,0.77
1292,PS,294,Global,4.05
1292,PS,294,NA,2.28
1292,PS,294,EU,1.55
1292,PS,294,JP,0.16
1292,PS,294,Other,0.06
1293,PS2,295,Global,4.05
1293,PS2,295,NA,1.68
1293,PS2,295,EU,1.51
1293,PS2,295,JP,0.51
1293,PS2,295,Other,0.35
1294,PS4,296,Global,4.03
1294,PS4,296,NA,1.12
1294,PS4,296,EU,2.12
1294,PS4,296,JP,0.1
1294,PS4,296,Other,0.69
1295,N64,297,Global,4.03
1295,N64,297,NA,2.78
1295,N64,297,EU,0.58
1295,N64,297,JP,0.64
1295,N64,297,Other,0.04
1296,PS4,298,Global,4.02
1296,PS4,298,NA,1.38
1296,PS4,298,EU,1.87
1296,PS4,298,JP,0.12
1296,PS4,298,Other,0.65
1297,NES,299,Global,4.01
1297,NES,299,NA,1.22
1297,NES,299,EU,0.28
1297,NES,299,JP,2.46
1297,NES,299,Other,0.04
1298,PS3,300,Global,4.01
1298,PS3,300,NA,2.15
1298,PS3,300,EU,1.2
1298,PS3,300,JP,0.07
1298,PS3,300,Other,0.59
1299,DS,301,Global,4.0
1299,DS,301,NA,0.92
1299,DS,301,EU,1.78
1299,DS,301,JP,0.92
1299,DS,301,Other,0.37
1300,X360,302,Global,3.99
1300,X360,302,NA,2.67
1300,X360,302,EU,0.89
1300,X360,302,JP,0.05
1300,X360,302,Other,0.37
1301,PS2,303,Global,3.98
1301,PS2,303,NA,2.08
1301,PS2,303,EU,1.35
1301,PS2,303,JP,0.0
1301,PS2,303,Other,0.54
1302,Wii,304,Global,3.92
1302,Wii,304,NA,2.1
1302,Wii,304,EU,1.36
1302,Wii,304,JP,0.06
1302,Wii,304,Other,0.4
1303,PS4,305,Global,3.92
1303,PS4,305,NA,1.18
1303,PS4,305,EU,1.96
1303,PS4,305,JP,0.08
1303,PS4,305,Other,0.7
1304,GB,306,Global,3.91
1304,GB,306,NA,1.97
1304,GB,306,EU,0.76
1304,GB,306,JP,1.07
1304,GB,306,Other,0.11
1305,PS2,307,Global,3.9
1305,PS2,307,NA,2.29
1305,PS2,307,EU,1.17
1305,PS2,307,JP,0.01
1305,PS2,307,Other,0.42
1306,PS3,308,Global,3.89
1306,PS3,308,NA,1.33
1306,PS3,308,EU,1.71
1306,PS3,308,JP,0.13
1306,PS3,308,Other,0.73
1307,3DS,309,Global,3.89
1307,3DS,309,NA,0.67
1307,3DS,309,EU,0.49
1307,3DS,309,JP,2.62
1307,3DS,309,Other,0.11
1308,PS3,310,Global,3.88
1308,PS3,310,NA,1.53
1308,PS3,310,EU,1.61
1308,PS3,310,JP,0.06
1308,PS3,310,Other,0.67
1309,PC,311,Global,3.88
1309,PC,311,NA,1.15
1309,PC,311,EU,2.09
1309,PC,311,JP,0.0
1309,PC,311,Other,0.64
1310,PS2,312,Global,3.87
1310,PS2,312,NA,0.93
1310,PS2,312,EU,1.94
1310,PS2,312,JP,0.31
1310,PS2,312,Other,0.7
1311,NES,313,Global,3.87
1311,NES,313,NA,0.1
1311,NES,313,EU,0.0
1311,NES,313,JP,3.77
1311,NES,313,Other,0.0
1312,PS3,314,Global,3.87
1312,PS3,314,NA,2.12
1312,PS3,314,EU,1.14
1312,PS3,314,JP,0.1
1312,PS3,314,Other,0.51
1313,PS4,315,Global,3.85
1313,PS4,315,NA,2.48
1313,PS4,315,EU,0.65
1313,PS4,315,JP,0.03
1313,PS4,315,Other,0.69
1314,PS2,316,Global,3.85
1314,PS2,316,NA,0.16
1314,PS2,316,EU,1.89
1314,PS2,316,JP,1.12
1314,PS2,316,Other,0.68
1315,DS,317,Global,3.84
1315,DS,317,NA,0.87
1315,DS,317,EU,1.57
1315,DS,317,JP,1.05
1315,DS,317,Other,0.35
1316,PS,318,Global,3.84
1316,PS,318,NA,2.12
1316,PS,318,EU,1.44
1316,PS,318,JP,0.22
1316,PS,318,Other,0.06
1317,GB,319,Global,3.83
1317,GB,319,NA,2.21
1317,GB,319,EU,0.96
1317,GB,319,JP,0.54
1317,GB,319,Other,0.13
1318,DS,320,Global,3.83
1318,DS,320,NA,2.26
1318,DS,320,EU,0.48
1318,DS,320,JP,0.81
1318,DS,320,Other,0.27
1319,Wii,321,Global,3.82
1319,Wii,321,NA,1.06
1319,Wii,321,EU,1.93
1319,Wii,321,JP,0.41
1319,Wii,321,Other,0.43
1320,3DS,322,Global,3.81
1320,3DS,322,NA,1.44
1320,3DS,322,EU,1.37
1320,3DS,322,JP,0.73
1320,3DS,322,Other,0.27
1321,PS4,323,Global,3.79
1321,PS4,323,NA,1.49
1321,PS4,323,EU,1.58
1321,PS4,323,JP,0.1
1321,PS4,323,Other,0.61
1322,Wii,324,Global,3.78
1322,Wii,324,NA,1.14
1322,Wii,324,EU,1.91
1322,Wii,324,JP,0.27
1322,Wii,324,Other,0.46
1323,X360,325,Global,3.78
1323,X360,325,NA,2.4
1323,X360,325,EU,1.03
1323,X360,325,JP,0.0
1323,X360,325,Other,0.36
1324,PS,326,Global,3.77
1324,PS,326,NA,1.82
1324,PS,326,EU,1.24
1324,PS,326,JP,0.47
1324,PS,326,Other,0.25
1325,PSP,327,Global,3.77
1325,PSP,327,NA,1.4
1325,PSP,327,EU,1.4
1325,PSP,327,JP,0.1
1325,PSP,327,Other,0.87
1326,Wii,328,Global,3.76
1326,Wii,328,NA,1.98
1326,Wii,328,EU,1.47
1326,Wii,328,JP,0.0
1326,Wii,328,Other,0.32
1327,PC,329,Global,3.76
1327,PC,329,NA,2.03
1327,PC,329,EU,1.56
1327,PC,329,JP,0.0
1327,PC,329,Other,0.17
1328,Wii,330,Global,3.76
1328,Wii,330,NA,1.98
1328,Wii,330,EU,0.88
1328,Wii,330,JP,0.59
1328,Wii,330,Other,0.32
1329,PS,331,Global,3.73
1329,PS,331,NA,1.37
1329,PS,331,EU,2.0
1329,PS,331,JP,0.14
1329,PS,331,Other,0.22
1330,PS4,332,Global,3.73
1330,PS4,332,NA,0.96
1330,PS4,332,EU,2.0
1330,PS4,332,JP,0.21
1330,PS4,332,Other,0.56
1331,PS,333,Global,3.72
1331,PS,333,NA,1.3
1331,PS,333,EU,0.77
1331,PS,333,JP,1.54
1331,PS,333,Other,0.11
1332,PS,334,Global,3.71
1332,PS,334,NA,1.93
1332,PS,334,EU,1.58
1332,PS,334,JP,0.0
1332,PS,334,Other,0.19
1333,PS2,335,Global,3.7
1333,PS2,335,NA,0.58
1333,PS2,335,EU,2.48
1333,PS2,335,JP,0.04
1333,PS2,335,Other,0.59
1334,GB,336,Global,3.7
1334,GB,336,NA,1.49
1334,GB,336,EU,0.73
1334,GB,336,JP,1.38
1334,GB,336,Other,0.1
1335,PS3,337,Global,3.69
1335,PS3,337,NA,1.3
1335,PS3,337,EU,1.51
1335,PS3,337,JP,0.27
1335,PS3,337,Other,0.61
1336,DS,338,Global,3.69
1336,DS,338,NA,1.59
1336,DS,338,EU,1.61
1336,DS,338,JP,0.08
1336,DS,338,Other,0.41
1337,DS,339,Global,3.67
1337,DS,339,NA,0.0
1337,DS,339,EU,0.0
1337,DS,339,JP,3.67
1337,DS,339,Other,0.0
1338,PS2,340,Global,3.67
1338,PS2,340,NA,2.13
1338,PS2,340,EU,1.18
1338,PS2,340,JP,0.01
1338,PS2,340,Other,0.35
1339,PSP,341,Global,3.66
1339,PSP,341,NA,1.65
1339,PSP,341,EU,1.22
1339,PSP,341,JP,0.0
1339,PSP,341,Other,0.79
1340,N64,342,Global,3.65
1340,N64,342,NA,1.87
1340,N64,342,EU,1.13
1340,N64,342,JP,0.55
1340,N64,342,Other,0.1
1341,PS2,343,Global,3.65
1341,PS2,343,NA,2.53
1341,PS2,343,EU,0.81
1341,PS2,343,JP,0.06
1341,PS2,343,Other,0.24
1342,Wii,344,Global,3.65
1342,Wii,344,NA,2.33
1342,Wii,344,EU,0.97
1342,Wii,344,JP,0.0
1342,Wii,344,Other,0.35
1343,PS3,345,Global,3.64
1343,PS3,345,NA,0.71
1343,PS3,345,EU,1.8
1343,PS3,345,JP,0.4
1343,PS3,345,Other,0.74
1344,PS2,346,Global,3.64
1344,PS2,346,NA,2.08
1344,PS2,346,EU,1.09
1344,PS2,346,JP,0.15
1344,PS2,346,Other,0.33
1345,N64,347,Global,3.63
1345,N64,347,NA,2.23
1345,N64,347,EU,0.68
1345,N64,347,JP,0.66
1345,N64,347,Other,0.06
1346,PS3,348,Global,3.63
1346,PS3,348,NA,0.6
1346,PS3,348,EU,2.46
1346,PS3,348,JP,0.05
1346,PS3,348,Other,0.52
1347,PS2,349,Global,3.63
1347,PS2,349,NA,0.05
1347,PS2,349,EU,0.0
1347,PS2,349,JP,0.64
1347,PS2,349,Other,2.93
1348,PS4,350,Global,3.63
1348,PS4,350,NA,1.78
1348,PS4,350,EU,1.42
1348,PS4,350,JP,0.05
1348,PS4,350,Other,0.38
1349,PS2,351,Global,3.62
1349,PS2,351,NA,2.08
1349,PS2,351,EU,0.83
1349,PS2,351,JP,0.46
1349,PS2,351,Other,0.25
1350,PS4,352,Global,3.61
1350,PS4,352,NA,1.28
1350,PS4,352,EU,1.61
1350,PS4,352,JP,0.15
1350,PS4,352,Other,0.57
1351,PS2,353,Global,3.61
1351,PS2,353,NA,1.93
1351,PS2,353,EU,1.22
1351,PS2,353,JP,0.03
1351,PS2,353,Other,0.44
1352,PC,354,Global,3.61
1352,PC,354,NA,2.05
1352,PC,354,EU,1.4
1352,PC,354,JP,0.0
1352,PC,354,Other,0.16
1353,PS2,355,Global,3.61
1353,PS2,355,NA,2.02
1353,PS2,355,EU,1.17
1353,PS2,355,JP,0.0
1353,PS2,355,Other,0.42
1354,DS,356,Global,3.61
1354,DS,356,NA,1.61
1354,DS,356,EU,1.5
1354,DS,356,JP,0.1
1354,DS,356,Other,0.39
1355,GC,357,Global,3.6
1355,GC,357,NA,2.38
1355,GC,357,EU,0.67
1355,GC,357,JP,0.46
1355,GC,357,Other,0.1
1356,PS2,358,Global,3.59
1356,PS2,358,NA,2.18
1356,PS2,358,EU,1.02
1356,PS2,358,JP,0.03
1356,PS2,358,Other,0.37
1357,PS,359,Global,3.58
1357,PS,359,NA,2.01
1357,PS,359,EU,1.35
1357,PS,359,JP,0.06
1357,PS,359,Other,0.16
1358,PS,360,Global,3.56
1358,PS,360,NA,1.57
